model_id,org,downloads,likes,tags,created_at,fetch_date,card_chars,has_card,watermark_raw,watermark,watermark_evidence,provenance_raw,provenance,provenance_evidence,synthetic_disclosure_raw,synthetic_disclosure,synthetic_disclosure_evidence,prohibited_uses_raw,prohibited_uses,prohibited_uses_evidence,downstream_obligation_raw,downstream_obligation,downstream_obligation_evidence,regulatory_reference_raw,regulatory_reference,regulatory_reference_evidence,watermark_dependency_only,any_provenance_signal,any_provenance_signal_raw,license,license_group,download_tier,base_model,is_derivative
tera0711/lora,tera0711,2832,3,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:stabilityai/stable-diffusion-3.5-large,base_model:adapter:stabilityai/stable-diffusion-3.5-large,license:creativeml-openrail-m,region:us",2025-07-12 12:26:49+00:00,2026-09-09,114,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,stabilityai/stable-diffusion-3.5-large,True
Eugeoter/noob-sdxl-controlnet-tile,Eugeoter,2829,9,"diffusers,safetensors,stable-diffusion,stable-diffusion-xl,controlnet,text-to-image,en,base_model:Laxhar/noobai-xl-EarlyAccess,base_model:adapter:Laxhar/noobai-xl-EarlyAccess,license:other,region:us",2025-01-02 05:22:20+00:00,2026-09-09,122,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,Laxhar/noobai-xl-EarlyAccess,True
Keltezaa/getphatFLUXReality_v4,Keltezaa,2819,1,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:cc-by-nc-nd-4.0,region:us",2025-04-29 17:37:28+00:00,2026-09-09,251,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,cc-by-nc-nd-4.0,non-commercial,1k-10k,black-forest-labs/FLUX.1-dev,True
InvokeAI/FLUX.1-Krea-dev-GGUF,InvokeAI,2811,6,"diffusers,gguf,text-to-image,image-generation,flux,en,base_model:black-forest-labs/FLUX.1-dev,base_model:quantized:black-forest-labs/FLUX.1-dev,license:other,region:us",2025-07-31 15:56:30+00:00,2026-09-09,5985,True,False,False,,False,False,,False,False,,True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual nudity or illegal pornographic content. - For fully automated decision making that adversely impacts an individual's legal rights or otherwise create",True,True,"al License prohibits the generation of unlawful content or the use of generated content for unlawful, defamatory, or abusive purposes. Developers and users must consent to these conditions to access the FLUX.1 Krea [dev] model. 6. **Monitoring.** BFL is monitoring for patterns of violative use after release,",False,False,,False,False,False,other,other,1k-10k,black-forest-labs/FLUX.1-dev,True
Bedovyy/ERNIE-Image-Quantized,Bedovyy,2808,17,"diffusion-single-file,comfyui,text-to-image,base_model:Comfy-Org/ERNIE-Image,base_model:quantized:Comfy-Org/ERNIE-Image,license:apache-2.0,region:us",2026-04-15 00:22:52+00:00,2026-09-09,3994,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Comfy-Org/ERNIE-Image,True
InstantX/SD3.5-Large-IP-Adapter,InstantX,2786,118,"diffusers,Text-to-Image,IP-Adapter,StableDiffusion3Pipeline,image-generation,Stable Diffusion,text-to-image,en,base_model:stabilityai/stable-diffusion-3.5-large,base_model:finetune:stabilityai/stable-diffusion-3.5-large,license:other,region:us",2024-11-07 03:56:20+00:00,2026-09-09,2844,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,stabilityai/stable-diffusion-3.5-large,True
SeeSee21/Z-Anime,SeeSee21,2777,485,"diffusers,safetensors,gguf,z-anime,text-to-image,image-generation,diffusion,anime,z-image,comfyui,fp8,bf16,aio,en,base_model:Tongyi-MAI/Z-Image,base_model:finetune:Tongyi-MAI/Z-Image,license:apache-2.0,region:us",2026-04-25 11:37:04+00:00,2026-09-09,15686,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Tongyi-MAI/Z-Image,True
PixArt-alpha/PixArt-XL-2-512x512,PixArt-alpha,2776,21,"diffusers,safetensors,text-to-image,Pixart-α,arxiv:2310.00426,arxiv:2112.10752,arxiv:2309.05019,license:openrail++,endpoints_compatible,diffusers:PixArtAlphaPipeline,region:us",2023-11-04 15:46:54+00:00,2026-09-09,6738,True,False,False,,False,False,,False,False,,True,True,"al to generate harmful content. - Probing and understanding the limitations and biases of generative models.  Excluded uses are described below.  ### Out-of-Scope Use  The model was not trained to be factual or true representations of people or events, and therefore using the model to generate such content is out-o",False,False,,False,False,,False,False,False,openrail++,RAIL family,1k-10k,,False
pmczip/FLUX.2-klein-9B_Models,pmczip,2764,16,"diffusers,safetensors,lora,t2i,text-to-image,photorealistic,woman,celebrity,likeness,FLUX.2-klein-base-9B,klein,en,base_model:black-forest-labs/FLUX.2-klein-base-9B,base_model:adapter:black-forest-labs/FLUX.2-klein-base-9B,license:other,region:us",2026-02-12 15:07:37+00:00,2026-09-09,0,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,black-forest-labs/FLUX.2-klein-base-9B,True
tensorart/stable-diffusion-3.5-medium-turbo,tensorart,2724,73,"diffusers,safetensors,gguf,text-to-image,en,base_model:stabilityai/stable-diffusion-3.5-medium,base_model:quantized:stabilityai/stable-diffusion-3.5-medium,license:other,diffusers:StableDiffusion3Pipeline,region:us",2024-12-13 06:55:49+00:00,2026-09-09,4746,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,stabilityai/stable-diffusion-3.5-medium,True
realrebelai/LLaDa-Image_ComfyUI,realrebelai,2721,7,"diffusers,gguf,llada-image,image-generation,image-editing,comfyui,int8,quantized,rebelai,text-to-image,base_model:inclusionAI/LLaDA-Image,base_model:quantized:inclusionAI/LLaDA-Image,region:us",2026-09-04 15:30:27+00:00,2026-09-09,4150,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,1k-10k,inclusionAI/LLaDA-Image,True
tsqn/Z-Image-Turbo_fp8_comfyui,tsqn,2693,5,"diffusion-single-file,text-to-image,comfyui,safetensors,quantization,quant,fp8,en,arxiv:2511.22699,arxiv:2511.22677,arxiv:2511.13649,base_model:Tongyi-MAI/Z-Image-Turbo,base_model:quantized:Tongyi-MAI/Z-Image-Turbo,license:apache-2.0,region:us",2025-12-12 04:22:15+00:00,2026-09-09,1015,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Tongyi-MAI/Z-Image-Turbo,True
davidpoint/qwen-image-edit-plus-nsfw-lora,davidpoint,2691,2,"diffusers,lora,text-to-image,nsfw,image-editing,qwen-image-edit,not-for-all-audiences,image-to-image,base_model:Qwen/Qwen-Image-Edit-2511,base_model:adapter:Qwen/Qwen-Image-Edit-2511,license:openrail++,region:us",2026-08-03 18:05:08+00:00,2026-09-09,2016,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,openrail++,RAIL family,1k-10k,Qwen/Qwen-Image-Edit-2511,True
Frederic75/Qwen-Image-2512-GGUF,Frederic75,2674,1,"diffusers,gguf,text-to-image,en,zh,arxiv:2508.02324,license:apache-2.0,region:us",2026-03-02 15:08:02+00:00,2026-09-09,13590,True,False,False,,False,False,,True,False,"released in August, Qwen-Image-2512 features the following key improvements:  * **Enhanced Huamn Realism** Qwen-Image-2512 significantly reduces the “AI-generated” look and substantially enhances overall image realism, especially for human subjects. * **Finer Natural Detail** Qwen-Image-2512 delivers notably mo",False,False,,False,False,,False,False,,False,False,True,apache-2.0,permissive,1k-10k,,False
John6666/lustify-sdxl-nsfw-checkpoint-ggwp-v7-sdxl,John6666,2669,2,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,not-for-all-audiences,realistic,photorealistic,photo,general use,nsfw,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2025-09-18 22:30:28+00:00,2026-09-09,184,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
TIGER-Lab/RationalRewards-8B-Edit,TIGER-Lab,2658,5,"transformers,safetensors,qwen3_vl,image-text-to-text,text-to-image,image-to-image,edit,reasoning,reward,image-to-text,en,dataset:TIGER-Lab/RationalRewards_DiffusionNFT_TrainData,arxiv:2604.11626,base_model:Qwen/Qwen3-8B,base_model:finetune:Qwen/Qwen3-8B,license:apache-2.0,endpoints_compatible,region:us",2026-04-10 14:03:11+00:00,2026-09-09,8929,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Qwen/Qwen3-8B,True
calcuis/lumina-gguf,calcuis,2649,37,"gguf,gguf-node,gguf-connector,text-to-image,base_model:Alpha-VLLM/Lumina-Image-2.0,base_model:quantized:Alpha-VLLM/Lumina-Image-2.0,doi:10.57967/hf/4589,license:apache-2.0,endpoints_compatible,region:us",2025-02-06 07:21:12+00:00,2026-09-09,1861,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Alpha-VLLM/Lumina-Image-2.0,True
byteshape/Krea-2-Turbo-GGUF,byteshape,2643,5,"gguf,krea,krea-2,text-to-image,image-generation,comfyui,byteshape,base_model:krea/Krea-2-Turbo,base_model:quantized:krea/Krea-2-Turbo,license:other,region:us",2026-08-12 03:16:08+00:00,2026-09-09,11109,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,krea/Krea-2-Turbo,True
admruul/anything-v3.0,admruul,2638,69,"diffusers,safetensors,stable-diffusion,stable-diffusion-diffusers,text-to-image,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2022-12-25 09:53:44+00:00,2026-09-09,3136,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
cagliostrolab/animagine-xl-4.0-zero,cagliostrolab,2637,32,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,en,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:finetune:stabilityai/stable-diffusion-xl-base-1.0,license:openrail++,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2025-02-13 03:15:53+00:00,2026-09-09,13808,True,True,False,"hands, text, error, missing finger, extra digits, fewer digits, cropped, worst quality, low quality, low score, bad score, average score, signature, watermark, username, blurry""  image = pipe(     prompt,     negative_prompt=negative_prompt,     width=832,     height=1216,     guidance_scale=6,     num_infe",False,False,,False,False,,False,False,,False,False,,False,False,,False,False,True,openrail++,RAIL family,1k-10k,stabilityai/stable-diffusion-xl-base-1.0,True
DeepFloyd/IF-I-XL-v1.0,DeepFloyd,2631,677,"diffusers,pytorch,safetensors,if,text-to-image,arxiv:2205.11487,arxiv:2110.02861,license:deepfloyd-if-license,diffusers:IFPipeline,region:us",2023-04-06 21:22:41+00:00,2026-09-09,11530,True,False,False,,False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,False,deepfloyd-if-license,other,1k-10k,,False
EK12317/Ekmix-Diffusion,EK12317,2625,60,"diffusers,stable-diffusion,stable-diffusion-diffusers,text-to-image,en,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2022-12-18 06:45:54+00:00,2026-09-09,3871,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,1k-10k,,False
InsecureErasure/CyberRealisticXL-GGUF,InsecureErasure,2624,13,"diffusers,gguf,stable-diffusion,sdxl,text-to-image,image-generation,cyberrealistic,base_model:cyberdelia/CyberRealisticXL,base_model:quantized:cyberdelia/CyberRealisticXL,license:creativeml-openrail-m,region:us",2026-02-25 18:04:58+00:00,2026-09-09,3374,True,True,False,"pt:** *lowres, blurry, oversharpened, jpeg artifacts, bad anatomy, extra fingers, deformed hands, cross-eye, plastic skin, overexposed, underexposed, watermark, text, logo* * **Sampler:** dpmpp_2m * **Scheduler:** karras * **Steps:** 30 * **Denoise:** 1.0 ## Repository Structure  ``` / ├── cyberrealisticXL_v",False,False,,False,False,,False,False,,False,False,,False,False,,False,False,True,creativeml-openrail-m,RAIL family,1k-10k,cyberdelia/CyberRealisticXL,True
tonera/FLUX.2-klein-4B-int8-diffusers,tonera,2597,1,"diffusers,safetensors,text-to-image,image-editing,flux,diffusion-single-file,image-to-image,en,license:apache-2.0,diffusers:Flux2KleinPipeline,region:us",2026-01-17 03:57:59+00:00,2026-09-09,9696,True,True,True,"atforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-si",True,True,"The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links to the https://c2pa.org/ standard for metadata. The API for FLUX.2 [klein] applies cryptographically-signed C2PA metadata to downloaded output content to indicate that i",True,True,"and https://www.microsoft.com/. 6. Content provenance. Content provenance features can help users and platforms better identify, label, and interpret AI-generated content online. The inference code for FLUX.2 [klein] implements an example of pixel-layer watermarking. Additionally, this repository includes links",True,True,"e information that can be used to harm an individual. - To harass, abuse, threaten, stalk, or bully individuals or groups of individuals. - To create non-consensual intimate imagery or illegal pornographic content. - For fully automated decision making or high risk applications that adversely impact an individual",False,False,,False,False,,False,True,True,apache-2.0,permissive,1k-10k,,False
R1000/Flux.1-dev-Controlnet-Upscaler,R1000,2576,7,"diffusers,safetensors,ControlNet,super-resolution,upscaler,text-to-image,stable-diffusion,lora,fluxpipeline,image-to-image,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:other,region:us",2024-12-21 16:02:22+00:00,2026-09-09,2004,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,1k-10k,black-forest-labs/FLUX.1-dev,True
Manojb/stable-diffusion-2-base,Manojb,2569,12,"diffusers,safetensors,stable-diffusion,text-to-image,arxiv:2112.10752,arxiv:2202.00512,arxiv:1910.09700,license:openrail++,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2025-06-13 20:39:13+00:00,2026-09-09,12497,True,False,False,,False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,False,openrail++,RAIL family,1k-10k,,False
Keltezaa/Flux2_Klein_9B_snofs_v1,Keltezaa,2549,2,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:black-forest-labs/FLUX.2-klein-base-9B,base_model:adapter:black-forest-labs/FLUX.2-klein-base-9B,license:cc-by-nc-nd-4.0,region:us",2026-02-21 23:56:59+00:00,2026-09-09,152,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,cc-by-nc-nd-4.0,non-commercial,1k-10k,black-forest-labs/FLUX.2-klein-base-9B,True
TheImposterImposters/PonyRealism-v2.2MainVAE,TheImposterImposters,2547,0,"diffusers,safetensors,text-to-image,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-10-06 06:20:03+00:00,2026-09-09,4328,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,1k-10k,,False
tsqn/Z-Image-Turbo_fp32-fp16-bf16_comfyui,tsqn,2543,9,"diffusion-single-file,text-to-image,comfyui,safetensors,en,arxiv:2511.22699,arxiv:2511.22677,arxiv:2511.13649,base_model:Tongyi-MAI/Z-Image-Turbo,base_model:finetune:Tongyi-MAI/Z-Image-Turbo,license:apache-2.0,region:us",2025-12-11 15:52:11+00:00,2026-09-09,1015,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,1k-10k,Tongyi-MAI/Z-Image-Turbo,True
